************************
Prandtl_number	1.000000
Rayleigh_number	1000.000000
wave_number	0.500000
************************
t		Nu
************************
0.164603	1.054922
0.164777	1.054967
0.164951	1.055013
0.165125	1.055058
0.165273	1.055097
0.165428	1.055138
0.165606	1.055184
0.165797	1.055234
0.165932	1.055270
0.166089	1.055311
0.166283	1.055362
0.166440	1.055403
0.166614	1.055449
0.166798	1.055497
0.166946	1.055536
0.167106	1.055578
0.167289	1.055626
0.167472	1.055675
0.167615	1.055712
0.167772	1.055754
0.167958	1.055803
0.168124	1.055847
0.168298	1.055893
0.168472	1.055939
0.168646	1.055985
0.168794	1.056024
0.168949	1.056065
0.169127	1.056113
0.169317	1.056163
0.169453	1.056199
0.169610	1.056241
0.169803	1.056292
0.169961	1.056334
0.170135	1.056381
0.170319	1.056430
0.170467	1.056469
0.170627	1.056512
0.170810	1.056561
0.170993	1.056610
0.171136	1.056648
0.171293	1.056690
0.171479	1.056740
0.171645	1.056784
0.171819	1.056831
0.171993	1.056877
0.172167	1.056924
0.172315	1.056964
0.172470	1.057006
0.172648	1.057053
0.172838	1.057105
0.172974	1.057141
0.173131	1.057183
0.173324	1.057236
0.173482	1.057278
0.173656	1.057325
0.173840	1.057375
0.173988	1.057415
0.174148	1.057458
0.174331	1.057507
0.174514	1.057557
0.174657	1.057596
0.174814	1.057638
0.175000	1.057689
0.175166	1.057734
0.175340	1.057781
0.175514	1.057828
0.175688	1.057876
0.175836	1.057916
0.175991	1.057958
0.176169	1.058007
0.176359	1.058058
0.176494	1.058095
0.176652	1.058138
0.176845	1.058191
0.177003	1.058234
0.177177	1.058282
0.177361	1.058332
0.177509	1.058372
0.177669	1.058416
0.177852	1.058467
0.178035	1.058517
0.178178	1.058556
0.178335	1.058599
0.178521	1.058650
0.178687	1.058696
0.178861	1.058744
0.179035	1.058792
0.179209	1.058840
0.179356	1.058880
0.179512	1.058923
0.179690	1.058972
0.179880	1.059025
0.180015	1.059062
0.180173	1.059106
0.180366	1.059159
0.180524	1.059203
0.180698	1.059251
0.180882	1.059302
0.181029	1.059343
0.181190	1.059388
0.181373	1.059439
0.181556	1.059489
0.181698	1.059529
0.181856	1.059573
0.182042	1.059625
0.182207	1.059671
0.182382	1.059719
0.182556	1.059768
0.182730	1.059817
0.182877	1.059858
0.183033	1.059901
0.183211	1.059951
0.183401	1.060004
0.183536	1.060042
0.183693	1.060086
0.183887	1.060141
0.184045	1.060185
0.184219	1.060234
0.184403	1.060286
0.184550	1.060327
0.184711	1.060372
0.184894	1.060424
0.185077	1.060475
0.185219	1.060516
0.185377	1.060560
0.185563	1.060612
0.185728	1.060659
0.185902	1.060708
0.186077	1.060758
0.186251	1.060807
0.186398	1.060849
0.186554	1.060893
